colony,date,distance,from,from_ID,from_ID_date,from_nest_size,from_x,from_y,network_ID,strength,to,to_ID,to_ID_date,to_nest_size,to_x,to_y,trail_ID,trail_type,tree_type,year,treatment,dataset
6,26/07/2012,2.56,N6,6_N6,6_N6_2012-07-26,9.711,2.222298455,0.351979512,6_2012-07-26,0.143,N7,6_N7,6_N7_2012-07-26,110.039,1.777757468,2.873087068,6_2012-07-26_N6_N7,internest,regular,2012,control,Estimation
6,26/07/2012,0.55,N7,6_N7,6_N7_2012-07-26,110.039,1.777757468,2.873087068,6_2012-07-26,0.2,N8,6_N8,6_N8_2012-07-26,5.019,1.283420617,3.114190942,6_2012-07-26_N7_N8,internest,regular,2012,control,Estimation
6,26/07/2012,2.2,N7,6_N7,6_N7_2012-07-26,110.039,1.777757468,2.873087068,6_2012-07-26,0.5,N9,6_N9,6_N9_2012-07-26,14.055,3.720242245,3.905924369,6_2012-07-26_N7_N9,internest,regular,2012,control,Estimation
7,26/07/2012,7.57,N2,7_N2,7_N2_2012-07-26,13.633,8.48038862,-1.210220118,7_2012-07-26,0.083,N3,7_N3,7_N3_2012-07-26,7.532,0.984059318,-2.263760341,7_2012-07-26_N2_N3,internest,regular,2012,exclusion,Estimation
7,26/07/2012,1.7,N3,7_N3,7_N3_2012-07-26,7.532,0.984059318,-2.263760341,7_2012-07-26,0.083,N4,7_N4,7_N4_2012-07-26,34.221,-0.632736783,-1.738431524,7_2012-07-26_N3_N4,internest,regular,2012,exclusion,Estimation
7,26/07/2012,11.05918822,N1,7_N1,7_N1_2012-07-26,35.551,9.536281529,1.34023677,7_2012-07-26,0.125,N5,7_N5,7_N5_2012-07-26,45.083,-1.230070651,-1.187866235,7_2012-07-26_N1_N5,internest,regular,2012,exclusion,Estimation
7,26/07/2012,0.812360688,N4,7_N4,7_N4_2012-07-26,34.221,-0.632736783,-1.738431524,7_2012-07-26,0.033,N5,7_N5,7_N5_2012-07-26,45.083,-1.230070651,-1.187866235,7_2012-07-26_N4_N5,internest,regular,2012,exclusion,Estimation
7,26/07/2012,1.71,N5,7_N5,7_N5_2012-07-26,45.083,-1.230070651,-1.187866235,7_2012-07-26,0.25,N6,7_N6,7_N6_2012-07-26,28.213,0,0,7_2012-07-26_N5_N6,internest,regular,2012,exclusion,Estimation
7,26/07/2012,7.1,N4,7_N4,7_N4_2012-07-26,34.221,-0.632736783,-1.738431524,7_2012-07-26,0.333,N7,7_N7,7_N7_2012-07-26,70.952,-7.663640539,-0.750305838,7_2012-07-26_N4_N7,internest,regular,2012,exclusion,Estimation
8,26/07/2012,4.083952364,N1,8_N1,8_N1_2012-07-26,7.413,5.83410426,-2.021200208,8_2012-07-26,0.1,N2,8_N2,8_N2_2012-07-26,41.89,3.090933724,1.004305092,8_2012-07-26_N1_N2,internest,regular,2012,control,Estimation
8,26/07/2012,0.844371981,N2,8_N2,8_N2_2012-07-26,41.89,3.090933724,1.004305092,8_2012-07-26,0.143,N3,8_N3,8_N3_2012-07-26,54.744,2.301249,1.30324,8_2012-07-26_N2_N3,internest,regular,2012,control,Estimation
8,26/07/2012,2.312168326,N2,8_N2,8_N2_2012-07-26,41.89,3.090933724,1.004305092,8_2012-07-26,0.033,N4,8_N4,8_N4_2012-07-26,0.582,1.089294879,-0.153090389,8_2012-07-26_N2_N4,internest,regular,2012,control,Estimation
8,26/07/2012,1.894658543,N3,8_N3,8_N3_2012-07-26,54.744,2.301249,1.30324,8_2012-07-26,0.05,N4,8_N4,8_N4_2012-07-26,0.582,1.089294879,-0.153090389,8_2012-07-26_N3_N4,internest,regular,2012,control,Estimation
8,26/07/2012,3.107413018,N3,8_N3,8_N3_2012-07-26,54.744,2.301249,1.30324,8_2012-07-26,0.025,N5,8_N5,8_N5_2012-07-26,0.21,1.539000601,-1.709232912,8_2012-07-26_N3_N5,internest,regular,2012,control,Estimation
8,26/07/2012,15.15333846,N3,8_N3,8_N3_2012-07-26,54.744,2.301249,1.30324,8_2012-07-26,0.083,N6,8_N6,8_N6_2012-07-26,247.416,-12.84377771,1.805069035,8_2012-07-26_N3_N6,internest,regular,2012,control,Estimation
9,26/07/2012,1.5,N1,9_N1,9_N1_2012-07-26,26.225,2.613626187,4.148243426,9_2012-07-26,0.333,N2,9_N2,9_N2_2012-07-26,4.591,1.649444627,2.999176883,9_2012-07-26_N1_N2,internest,regular,2012,control,Estimation
9,26/07/2012,0.299999999,N2,9_N2,9_N2_2012-07-26,4.591,1.649444627,2.999176883,9_2012-07-26,1,N3,9_N3,9_N3_2012-07-26,25.124,1.389636995,2.849176903,9_2012-07-26_N2_N3,internest,regular,2012,control,Estimation
9,26/07/2012,3.17,N3,9_N3,9_N3_2012-07-26,25.124,1.389636995,2.849176903,9_2012-07-26,1,N4,9_N4,9_N4_2012-07-26,288.38,0,0,9_2012-07-26_N3_N4,internest,regular,2012,control,Estimation
9,26/07/2012,3.710000001,N4,9_N4,9_N4_2012-07-26,288.38,0,0,9_2012-07-26,0.25,N5,9_N5,9_N5_2012-07-26,134.348,-2.923519079,-2.28410512,9_2012-07-26_N4_N5,internest,regular,2012,control,Estimation
9,26/07/2012,7.950000001,N5,9_N5,9_N5_2012-07-26,134.348,-2.923519079,-2.28410512,9_2012-07-26,0.1,N6,9_N6,9_N6_2012-07-26,50.269,-10.86867603,-2.561559682,9_2012-07-26_N5_N6,internest,regular,2012,control,Estimation
9,26/07/2012,4.249999996,N6,9_N6,9_N6_2012-07-26,50.269,-10.86867603,-2.561559682,9_2012-07-26,0.167,N7,9_N7,9_N7_2012-07-26,158.272,-15.05410933,-1.823556931,9_2012-07-26_N6_N7,internest,regular,2012,control,Estimation
9,26/07/2012,7.732016293,N4,9_N4,9_N4_2012-07-26,288.38,0,0,9_2012-07-26,0.5,N8,9_N8,9_N8_2012-07-26,45.471,6.854606009,-3.577492476,9_2012-07-26_N4_N8,internest,regular,2012,control,Estimation
9,26/07/2012,12.43035465,N8,9_N8,9_N8_2012-07-26,45.471,6.854606009,-3.577492476,9_2012-07-26,0.5,N9,9_N9,9_N9_2012-07-26,32.805,15.95741016,-12.04228268,9_2012-07-26_N8_N9,internest,regular,2012,control,Estimation
10,26/07/2012,5.049999999,N8,10_N8,10_N8_2012-07-26,4.637,9.078799856,-1.510684525,10_2012-07-26,0.1,N10,10_N10,10_N10_2012-07-26,18.056,8.201877812,-6.483963898,10_2012-07-26_N8_N10,internest,regular,2012,exclusion,Estimation
10,26/07/2012,4,N10,10_N10,10_N10_2012-07-26,18.056,8.201877812,-6.483963898,10_2012-07-26,0.033,N11,10_N11,10_N11_2012-07-26,90.064,6.83379828,-10.24273476,10_2012-07-26_N10_N11,internest,regular,2012,exclusion,Estimation
10,26/07/2012,6.019636916,N11,10_N11,10_N11_2012-07-26,90.064,6.83379828,-10.24273476,10_2012-07-26,0.5,N12,10_N12,10_N12_2012-07-26,73.247,12.49746782,-12.28206699,10_2012-07-26_N11_N12,internest,regular,2012,exclusion,Estimation
10,26/07/2012,7.449999997,N10,10_N10,10_N10_2012-07-26,18.056,8.201877812,-6.483963898,10_2012-07-26,0.077,N13,10_N13,10_N13_2012-07-26,4.964,12.78855657,-12.35464341,10_2012-07-26_N10_N13,internest,regular,2012,exclusion,Estimation
10,26/07/2012,0.299999995,N12,10_N12,10_N12_2012-07-26,73.247,12.49746782,-12.28206699,10_2012-07-26,1,N13,10_N13,10_N13_2012-07-26,4.964,12.78855657,-12.35464341,10_2012-07-26_N12_N13,internest,regular,2012,exclusion,Estimation
10,26/07/2012,1.020000003,N1,10_N1,10_N1_2012-07-26,10.08,-20.62376303,-4.042141817,10_2012-07-26,0.167,N2,10_N2,10_N2_2012-07-26,1.342,-19.75875417,-3.501623845,10_2012-07-26_N1_N2,internest,regular,2012,exclusion,Estimation
10,26/07/2012,9.989999993,N2,10_N2,10_N2_2012-07-26,1.342,-19.75875417,-3.501623845,10_2012-07-26,0.067,N3,10_N3,10_N3_2012-07-26,13.064,-10.49618896,0.240699711,10_2012-07-26_N2_N3,internest,regular,2012,exclusion,Estimation
10,26/07/2012,1.870000002,N3,10_N3,10_N3_2012-07-26,13.064,-10.49618896,0.240699711,10_2012-07-26,0.1,N4,10_N4,10_N4_2012-07-26,11.571,-9.294175946,1.673202668,10_2012-07-26_N3_N4,internest,regular,2012,exclusion,Estimation
10,26/07/2012,3.550000002,N3,10_N3,10_N3_2012-07-26,13.064,-10.49618896,0.240699711,10_2012-07-26,0.029,N5,10_N5,10_N5_2012-07-26,23.428,-8.721187098,-2.833689399,10_2012-07-26_N3_N5,internest,regular,2012,exclusion,Estimation
10,26/07/2012,9.17,N5,10_N5,10_N5_2012-07-26,23.428,-8.721187098,-2.833689399,10_2012-07-26,0.5,N6,10_N6,10_N6_2012-07-26,70.586,0,0,10_2012-07-26_N5_N6,internest,regular,2012,exclusion,Estimation
10,26/07/2012,3.4,N6,10_N6,10_N6_2012-07-26,70.586,0,0,10_2012-07-26,0.1,N7,10_N7,10_N7_2012-07-26,5.512,2.944484959,1.700002449,10_2012-07-26_N6_N7,internest,regular,2012,exclusion,Estimation
10,26/07/2012,8.419999996,N7,10_N7,10_N7_2012-07-26,5.512,2.944484959,1.700002449,10_2012-07-26,0.1,N9,10_N9,10_N9_2012-07-26,78.256,10.95238094,-0.901920281,10_2012-07-26_N7_N9,internest,regular,2012,exclusion,Estimation
10,26/07/2012,1.969999996,N8,10_N8,10_N8_2012-07-26,4.637,9.078799856,-1.510684525,10_2012-07-26,0.1,N9,10_N9,10_N9_2012-07-26,78.256,10.95238094,-0.901920281,10_2012-07-26_N8_N9,internest,regular,2012,exclusion,Estimation
12,26/07/2012,11.55,N1,12_N1,12_N1_2012-07-26,82.098,13.09027753,3.436379552,12_2012-07-26,0.333,N3,12_N3,12_N3_2012-07-26,110.959,1.792672664,1.034999864,12_2012-07-26_N1_N3,internest,regular,2012,exclusion,Estimation
12,26/07/2012,0.950000001,N2,12_N2,12_N2_2012-07-26,87.361,2.022497805,1.956780969,12_2012-07-26,0.25,N3,12_N3,12_N3_2012-07-26,110.959,1.792672664,1.034999864,12_2012-07-26_N2_N3,internest,regular,2012,exclusion,Estimation
12,26/07/2012,2.07,N3,12_N3,12_N3_2012-07-26,110.959,1.792672664,1.034999864,12_2012-07-26,0.25,N4,12_N4,12_N4_2012-07-26,145.158,0,0,12_2012-07-26_N3_N4,internest,regular,2012,exclusion,Estimation
12,26/07/2012,6.82,N4,12_N4,12_N4_2012-07-26,145.158,0,0,12_2012-07-26,0.143,N5,12_N5,12_N5_2012-07-26,184.308,-0.475737539,-6.803386935,12_2012-07-26_N4_N5,internest,regular,2012,exclusion,Estimation
12,26/07/2012,6.55,N4,12_N4,12_N4_2012-07-26,145.158,0,0,12_2012-07-26,0.333,N6,12_N6,12_N6_2012-07-26,83.326,-6.406867444,1.361818475,12_2012-07-26_N4_N6,internest,regular,2012,exclusion,Estimation
12,26/07/2012,10.09202068,N5,12_N5,12_N5_2012-07-26,184.308,-0.475737539,-6.803386935,12_2012-07-26,0.091,N6,12_N6,12_N6_2012-07-26,83.326,-6.406867444,1.361818475,12_2012-07-26_N5_N6,internest,regular,2012,exclusion,Estimation
2a,26/07/2012,5.25,N1,2a_N1,2a_N1_2012-07-26,6.998,-5.237211434,0.366219059,2a_2012-07-26,0.25,N2,2a_N2,2a_N2_2012-07-26,87.976,0,0,2a_2012-07-26_N1_N2,internest,regular,2012,control,Estimation
2a,26/07/2012,6.540664824,N1,2a_N1,2a_N1_2012-07-26,6.998,-5.237211434,0.366219059,2a_2012-07-26,0.125,N3,2a_N3,2a_N3_2012-07-26,4.038,-0.137022634,4.46113915,2a_2012-07-26_N1_N3,internest,regular,2012,control,Estimation
2a,26/07/2012,4.65,N2,2a_N2,2a_N2_2012-07-26,87.976,0,0,2a_2012-07-26,0.125,N4,2a_N4,2a_N4_2012-07-26,21.422,2.324996956,4.027019885,2a_2012-07-26_N2_N4,internest,regular,2012,control,Estimation
2a,26/07/2012,2.5,N3,2a_N3,2a_N3_2012-07-26,4.038,-0.137022634,4.46113915,2a_2012-07-26,0.05,N4,2a_N4,2a_N4_2012-07-26,21.422,2.324996956,4.027019885,2a_2012-07-26_N3_N4,internest,regular,2012,control,Estimation
2b,26/07/2012,4.635337165,N1,2b_N1,2b_N1_2012-07-26,39.297,-5.025029215,0.674433412,2b_2012-07-26,0.033,N2,2b_N2,2b_N2_2012-07-26,53.492,-1.769306861,3.973921644,2b_2012-07-26_N1_N2,internest,regular,2012,exclusion,Estimation
2b,26/07/2012,4.85,N1,2b_N1,2b_N1_2012-07-26,39.297,-5.025029215,0.674433412,2b_2012-07-26,0.033,N3,2b_N3,2b_N3_2012-07-26,6.006,-0.24871121,-0.167757963,2b_2012-07-26_N1_N3,internest,regular,2012,exclusion,Estimation
2b,26/07/2012,4.35,N2,2b_N2,2b_N2_2012-07-26,53.492,-1.769306861,3.973921644,2b_2012-07-26,0.05,N4,2b_N4,2b_N4_2012-07-26,13.837,0,0,2b_2012-07-26_N2_N4,internest,regular,2012,exclusion,Estimation
2b,26/07/2012,0.3,N3,2b_N3,2b_N3_2012-07-26,6.006,-0.24871121,-0.167757963,2b_2012-07-26,0.2,N4,2b_N4,2b_N4_2012-07-26,13.837,0,0,2b_2012-07-26_N3_N4,internest,regular,2012,exclusion,Estimation
2b,26/07/2012,8.25,N2,2b_N2,2b_N2_2012-07-26,53.492,-1.769306861,3.973921644,2b_2012-07-26,0.05,N5,2b_N5,2b_N5_2012-07-26,37.035,6.475667202,4.26184993,2b_2012-07-26_N2_N5,internest,regular,2012,exclusion,Estimation
2b,26/07/2012,6.659999998,N5,2b_N5,2b_N5_2012-07-26,37.035,6.475667202,4.26184993,2b_2012-07-26,0.2,N6,2b_N6,2b_N6_2012-07-26,15.784,12.24339362,7.591854726,2b_2012-07-26_N5_N6,internest,regular,2012,exclusion,Estimation
3,25/08/2015,1.437813339,N5,3_N5,3_N5_2015-08-25,44.783,0,0,3_2015-08-25,0.5,N11,3_N11,3_N11_2015-08-25,69.103,0.907218694,-1.115464674,3_2015-08-25_N5_N11,internest,regular,2015,control,Estimation
3,25/08/2015,1.9,N7,3_N7,3_N7_2015-08-25,18.299,0.642787706,0.766044362,3_2015-08-25,0.333,N11,3_N11,3_N11_2015-08-25,69.103,0.907218694,-1.115464674,3_2015-08-25_N7_N11,internest,regular,2015,control,Estimation
3,25/08/2015,10.15,N7,3_N7,3_N7_2015-08-25,18.299,0.642787706,0.766044362,3_2015-08-25,0.059,N15,3_N15,3_N15_2015-08-25,238.42,6.021469496,9.373731752,3_2015-08-25_N7_N15,internest,regular,2015,control,Estimation
3,25/08/2015,6.1,N15,3_N15,3_N15_2015-08-25,238.42,6.021469496,9.373731752,3_2015-08-25,0.2,N16,3_N16,3_N16_2015-08-25,132.152,11.54994716,11.9517028,3_2015-08-25_N15_N16,internest,regular,2015,control,Estimation
3,25/08/2015,2.45,N11,3_N11,3_N11_2015-08-25,69.103,0.907218694,-1.115464674,3_2015-08-25,0.5,N20,3_N20,3_N20_2015-08-25,32.69,2.669601393,-2.817377486,3_2015-08-25_N11_N20,internest,regular,2015,control,Estimation
3,25/08/2015,4.11690246,N7,3_N7,3_N7_2015-08-25,18.299,0.642787706,0.766044362,3_2015-08-25,0.333,N20,3_N20,3_N20_2015-08-25,32.69,2.669601393,-2.817377486,3_2015-08-25_N7_N20,internest,regular,2015,control,Estimation
3,25/08/2015,1.429999998,N16,3_N16,3_N16_2015-08-25,132.152,11.54994716,11.9517028,3_2015-08-25,0.333,N25,3_N25,3_N25_2015-08-25,1.56,12.0390362,13.29546316,3_2015-08-25_N16_N25,internest,regular,2015,control,Estimation
3,25/08/2015,29.18,N20,3_N20,3_N20_2015-08-25,32.69,2.669601393,-2.817377486,3_2015-08-25,1,N26,3_N26,3_N26_2015-08-25,67.778,7.736661011,-31.5540667,3_2015-08-25_N20_N26,internest,regular,2015,control,Estimation
3,25/08/2015,50.1,N20,3_N20,3_N20_2015-08-25,32.69,2.669601393,-2.817377486,3_2015-08-25,0.333,N27,3_N27,3_N27_2015-08-25,36.758,-29.53404528,-41.19621464,3_2015-08-25_N20_N27,internest,regular,2015,control,Estimation
3,25/08/2015,4.3015042,N2,3_N2,3_N2_2015-08-25,66.331,-4.547928759,-0.118660335,3_2015-08-25,0.25,N6,3_N6,3_N6_2015-08-25,49.695,-0.279596698,0.41451862,3_2015-08-25_N2_N6,internest,regular,2015,control,Estimation
3,25/08/2015,0.5,N5,3_N5,3_N5_2015-08-25,44.783,0,0,3_2015-08-25,1,N6,3_N6,3_N6_2015-08-25,49.695,-0.279596698,0.41451862,3_2015-08-25_N5_N6,internest,regular,2015,control,Estimation
3,25/08/2015,1,N5,3_N5,3_N5_2015-08-25,44.783,0,0,3_2015-08-25,0.5,N7,3_N7,3_N7_2015-08-25,18.299,0.642787706,0.766044362,3_2015-08-25_N5_N7,internest,regular,2015,control,Estimation
6,25/08/2015,2.25,N6,6_N6,6_N6_2015-08-25,12.207,2.222298455,0.351979512,6_2015-08-25,0.033,N10,6_N10,6_N10_2015-08-25,53.487,0,0,6_2015-08-25_N6_N10,internest,regular,2015,control,Estimation
6,25/08/2015,2.73,N10,6_N10,6_N10_2015-08-25,53.487,0,0,6_2015-08-25,0.5,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25_N10_N12,internest,regular,2015,control,Estimation
6,25/08/2015,0.62,N7,6_N7,6_N7_2015-08-25,138.538,1.777757468,2.873087068,6_2015-08-25,1,N15,6_N15,6_N15_2015-08-25,16.136,1.354918225,3.326526121,6_2015-08-25_N7_N15,internest,regular,2015,control,Estimation
6,25/08/2015,2.43525359,N9,6_N9,6_N9_2015-08-25,7.04,3.720242245,3.905924369,6_2015-08-25,0.333,N15,6_N15,6_N15_2015-08-25,16.136,1.354918225,3.326526121,6_2015-08-25_N9_N15,internest,regular,2015,control,Estimation
6,25/08/2015,0.19,N10,6_N10,6_N10_2015-08-25,53.487,0,0,6_2015-08-25,0.083,N17,6_N17,6_N17_2015-08-25,3.875,0.026442928,0.188150928,6_2015-08-25_N10_N17,internest,regular,2015,control,Estimation
6,25/08/2015,3.200000001,N3,6_N3,6_N3_2015-08-25,3.063,14.09463548,4.238891455,6_2015-08-25,0.029,N19,6_N19,6_N19_2015-08-25,0.638,11.32335334,5.838889988,6_2015-08-25_N3_N19,internest,regular,2015,control,Estimation
6,25/08/2015,5.206288543,N4,6_N4,6_N4_2015-08-25,31.16,7.845679441,1.964457817,6_2015-08-25,0.2,N19,6_N19,6_N19_2015-08-25,0.638,11.32335334,5.838889988,6_2015-08-25_N4_N19,internest,regular,2015,control,Estimation
6,25/08/2015,1.649999998,N1,6_N1,6_N1_2015-08-25,8.14,18.95857903,3.895837214,6_2015-08-25,0.2,N2,6_N2,6_N2_2015-08-25,36.022,17.34463548,4.238891455,6_2015-08-25_N1_N2,internest,regular,2015,control,Estimation
6,25/08/2015,2.141651182,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,1,N20,6_N20,6_N20_2015-08-25,3.063,-0.567311243,0.195340608,6_2015-08-25_N12_N20,internest,regular,2015,control,Estimation
6,25/08/2015,0.593797699,N17,6_N17,6_N17_2015-08-25,3.875,0.026442928,0.188150928,6_2015-08-25,0.125,N20,6_N20,6_N20_2015-08-25,3.063,-0.567311243,0.195340608,6_2015-08-25_N17_N20,internest,regular,2015,control,Estimation
6,25/08/2015,0.5,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.067,N21,6_N21,6_N21_2015-08-25,0.401,-2.239616632,0.630433099,6_2015-08-25_N12_N21,internest,regular,2015,control,Estimation
6,25/08/2015,2.6,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.05,N22,6_N22,6_N22_2015-08-25,1.276,-0.704673652,2.09831239,6_2015-08-25_N12_N22,internest,regular,2015,control,Estimation
6,25/08/2015,2.045299065,N17,6_N17,6_N17_2015-08-25,3.875,0.026442928,0.188150928,6_2015-08-25,0.067,N22,6_N22,6_N22_2015-08-25,1.276,-0.704673652,2.09831239,6_2015-08-25_N17_N22,internest,regular,2015,control,Estimation
6,25/08/2015,2.6,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.05,N23,6_N23,6_N23_2015-08-25,0.275,-1.025141337,2.418780147,6_2015-08-25_N12_N23,internest,regular,2015,control,Estimation
6,25/08/2015,2.547289986,N15,6_N15,6_N15_2015-08-25,16.136,1.354918225,3.326526121,6_2015-08-25,0.029,N23,6_N23,6_N23_2015-08-25,0.275,-1.025141337,2.418780147,6_2015-08-25_N15_N23,internest,regular,2015,control,Estimation
6,25/08/2015,0.453209797,N22,6_N22,6_N22_2015-08-25,1.276,-0.704673652,2.09831239,6_2015-08-25,0.167,N23,6_N23,6_N23_2015-08-25,0.275,-1.025141337,2.418780147,6_2015-08-25_N22_N23,internest,regular,2015,control,Estimation
6,25/08/2015,4.526240685,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.2,N24,6_N24,6_N24_2015-08-25,1.898,1.715155869,1.439548543,6_2015-08-25_N12_N24,internest,regular,2015,control,Estimation
6,25/08/2015,2.910004005,N23,6_N23,6_N23_2015-08-25,0.275,-1.025141337,2.418780147,6_2015-08-25,0.05,N24,6_N24,6_N24_2015-08-25,1.898,1.715155869,1.439548543,6_2015-08-25_N23_N24,internest,regular,2015,control,Estimation
6,25/08/2015,2,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.2,N25,6_N25,6_N25_2015-08-25,11.511,-4.53739948,1.208526121,6_2015-08-25_N12_N25,internest,regular,2015,control,Estimation
6,25/08/2015,6.392763978,N25,6_N25,6_N25_2015-08-25,11.511,-4.53739948,1.208526121,6_2015-08-25,0.063,N26,6_N26,6_N26_2015-08-25,31.342,-10.75108424,2.711041674,6_2015-08-25_N25_N26,internest,regular,2015,control,Estimation
6,25/08/2015,3.25,N2,6_N2,6_N2_2015-08-25,36.022,17.34463548,4.238891455,6_2015-08-25,0.04,N3,6_N3,6_N3_2015-08-25,3.063,14.09463548,4.238891455,6_2015-08-25_N2_N3,internest,regular,2015,control,Estimation
6,25/08/2015,1.866015077,N4,6_N4,6_N4_2015-08-25,31.16,7.845679441,1.964457817,6_2015-08-25,0.029,N5,6_N5,6_N5_2015-08-25,49.309,6.781603873,0.43156661,6_2015-08-25_N4_N5,internest,regular,2015,control,Estimation
6,25/08/2015,2.56,N6,6_N6,6_N6_2015-08-25,12.207,2.222298455,0.351979512,6_2015-08-25,0.2,N7,6_N7,6_N7_2015-08-25,138.538,1.777757468,2.873087068,6_2015-08-25_N6_N7,internest,regular,2015,control,Estimation
6,25/08/2015,4.630669158,N5,6_N5,6_N5_2015-08-25,49.309,6.781603873,0.43156661,6_2015-08-25,0.1,N9,6_N9,6_N9_2015-08-25,7.04,3.720242245,3.905924369,6_2015-08-25_N5_N9,internest,regular,2015,control,Estimation
7,25/08/2015,4.35,N5,7_N5,7_N5_2015-08-25,13.715,-1.230070651,-1.187866235,7_2015-08-25,0.167,N13,7_N13,7_N13_2015-08-25,6.895,-4.562362992,-3.983993513,7_2015-08-25_N5_N13,internest,regular,2015,exclusion,Estimation
7,25/08/2015,1.799999996,N2,7_N2,7_N2_2015-08-25,33.383,8.48038862,-1.210220118,7_2015-08-25,0.143,N14,7_N14,7_N14_2015-08-25,1.25,10.03923441,-2.11022,7_2015-08-25_N2_N14,internest,regular,2015,exclusion,Estimation
7,25/08/2015,8.14,N6,7_N6,7_N6_2015-08-25,49.66,0,0,7_2015-08-25,0.083,N15,7_N15,7_N15_2015-08-25,1.679,7.049447094,-4.069999467,7_2015-08-25_N6_N15,internest,regular,2015,exclusion,Estimation
7,25/08/2015,1.71,N5,7_N5,7_N5_2015-08-25,13.715,-1.230070651,-1.187866235,7_2015-08-25,1,N6,7_N6,7_N6_2015-08-25,49.66,0,0,7_2015-08-25_N5_N6,internest,regular,2015,exclusion,Estimation
8,25/08/2015,0.363812263,N9,8_N9,8_N9_2015-08-25,162.257,-3.147975374,1.83541068,8_2015-08-25,0.333,N10,8_N10,8_N10_2015-08-25,0.374,-3.429229218,2.066182511,8_2015-08-25_N9_N10,internest,regular,2015,control,Estimation
8,25/08/2015,2.3,N7,8_N7,8_N7_2015-08-25,59.402,-5.446475216,2.84469195,8_2015-08-25,0.05,N11,8_N11,8_N11_2015-08-25,0.181,-4.547793263,4.961852961,8_2015-08-25_N7_N11,internest,regular,2015,control,Estimation
8,25/08/2015,6.135249458,N7,8_N7,8_N7_2015-08-25,59.402,-5.446475216,2.84469195,8_2015-08-25,0.333,N12,8_N12,8_N12_2015-08-25,9.077,-11.48748211,3.915916307,8_2015-08-25_N7_N12,internest,regular,2015,control,Estimation
8,25/08/2015,0.69,N12,8_N12,8_N12_2015-08-25,9.077,-11.48748211,3.915916307,8_2015-08-25,0.167,N13,8_N13,8_N13_2015-08-25,14.232,-11.7681305,3.285569988,8_2015-08-25_N12_N13,internest,regular,2015,control,Estimation
8,25/08/2015,1.829999998,N6,8_N6,8_N6_2015-08-25,59.916,-12.84377771,1.805069035,8_2015-08-25,1,N13,8_N13,8_N13_2015-08-25,14.232,-11.7681305,3.285569988,8_2015-08-25_N6_N13,internest,regular,2015,control,Estimation
8,25/08/2015,11.73357462,N7,8_N7,8_N7_2015-08-25,59.402,-5.446475216,2.84469195,8_2015-08-25,0.2,N14,8_N14,8_N14_2015-08-25,0.177,2.089852455,-6.148668861,8_2015-08-25_N7_N14,internest,regular,2015,control,Estimation
8,25/08/2015,0.3,N10,8_N10,8_N10_2015-08-25,0.374,-3.429229218,2.066182511,8_2015-08-25,0.25,N15,8_N15,8_N15_2015-08-25,1.086,-3.609773757,1.826591882,8_2015-08-25_N10_N15,internest,regular,2015,control,Estimation
8,25/08/2015,2.1,N7,8_N7,8_N7_2015-08-25,59.402,-5.446475216,2.84469195,8_2015-08-25,0.2,N15,8_N15,8_N15_2015-08-25,1.086,-3.609773757,1.826591882,8_2015-08-25_N7_N15,internest,regular,2015,control,Estimation
8,25/08/2015,0.46188258,N9,8_N9,8_N9_2015-08-25,162.257,-3.147975374,1.83541068,8_2015-08-25,0.5,N15,8_N15,8_N15_2015-08-25,1.086,-3.609773757,1.826591882,8_2015-08-25_N9_N15,internest,regular,2015,control,Estimation
8,25/08/2015,5.475148574,N3,8_N3,8_N3_2015-08-25,114.467,2.301249,1.30324,8_2015-08-25,0.167,N9,8_N9,8_N9_2015-08-25,162.257,-3.147975374,1.83541068,8_2015-08-25_N3_N9,internest,regular,2015,control,Estimation
9,25/08/2015,3.751401244,N1,9_N1,9_N1_2015-08-25,12.291,2.613626187,4.148243426,9_2015-08-25,0.063,N10,9_N10,9_N10_2015-08-25,41.327,6.033264333,2.605814742,9_2015-08-25_N1_N10,internest,regular,2015,control,Estimation
9,25/08/2015,6.571951687,N4,9_N4,9_N4_2015-08-25,109.057,0,0,9_2015-08-25,0.059,N10,9_N10,9_N10_2015-08-25,41.327,6.033264333,2.605814742,9_2015-08-25_N4_N10,internest,regular,2015,control,Estimation
9,25/08/2015,0.4,N3,9_N3,9_N3_2015-08-25,32.676,1.389636995,2.849176903,9_2015-08-25,1,N22,9_N22,9_N22_2015-08-25,1.227,1.165959937,2.517561804,9_2015-08-25_N3_N22,internest,regular,2015,control,Estimation
9,25/08/2015,2.774451299,N4,9_N4,9_N4_2015-08-25,109.057,0,0,9_2015-08-25,0.067,N22,9_N22,9_N22_2015-08-25,1.227,1.165959937,2.517561804,9_2015-08-25_N4_N22,internest,regular,2015,control,Estimation
