network_ID,colony,date,node_ID,ID,x,y,species,nest.size,year,tree_type,treatment,dataset
8_2019-06-27,8,27/06/2019,8_T21,T21,-8.497136924,-9.544608371,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T3,T3,4.595823083,5.138952358,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T4,T4,-1.101935332,5.184181567,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T5,T5,-15.14566632,4.027974521,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T6,T6,-18.43987561,-8.719667936,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T7,T7,-6.817082517,4.240011558,tree,0,2019,focal,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T8,T8,-16.70140736,6.242759141,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T9,T9,-12.8437745,-12.36493096,tree,0,2019,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N22,N22,6.674504485,-0.583943392,nest,353.8557292,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N28,N28,-3.147975374,1.83541068,nest,43.73810596,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N3,N3,2.301249,1.30324,nest,671.4755953,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N6,N6,-12.84377771,1.805069035,nest,52.93560955,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N29,N29,-3.541980751,1.527579942,nest,49.44046914,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_N30,N30,-1.760309927,-0.856329189,nest,66.23770288,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T10,T10,-23.61405915,-0.880268512,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T12,T12,2.099852455,-6.148668861,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T18,T18,6.5,5.5,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T19,T19,13.5203482,-3.371826313,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T2,T2,10.23142397,-2.174755977,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T3,T3,4.595823083,5.138952358,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T5,T5,-15.14566632,4.027974521,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T7,T7,-6.817082517,4.240011558,tree,0,2020,focal,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T23,T23,13,3,tree,0,2020,regular,control,Empirical control
8_2020-08-13,8,13/08/2020,8_T24,T24,15,1,tree,0,2020,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_N22,N22,6.674504485,-0.583943392,nest,489.01436,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_N3,N3,2.301249,1.30324,nest,176.7279307,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_N30,N30,-1.760309927,-0.856329189,nest,173.1516992,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_T19,T19,13.5203482,-3.371826313,tree,0,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_T2,T2,10.23142397,-2.174755977,tree,0,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_T3,T3,4.595823083,5.138952358,tree,0,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_T4,T4,-1.101935332,5.184181567,tree,0,2021,regular,control,Empirical control
8_2021-07-29,8,29/07/2021,8_T7,T7,-6.817082517,4.240011558,tree,0,2021,focal,control,Empirical control
9_2012-07-26,9,26/07/2012,9_N1,N1,2.613626187,4.148243426,nest,26.225,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N2,N2,1.649444627,2.999176883,nest,4.591,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N3,N3,1.389636995,2.849176903,nest,25.124,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N4,N4,0,0,nest,288.38,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N5,N5,-2.923519079,-2.28410512,nest,134.348,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N6,N6,-10.86867603,-2.561559682,nest,50.269,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N7,N7,-15.05410933,-1.823556931,nest,158.272,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N8,N8,6.854606009,-3.577492476,nest,45.471,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_N9,N9,15.95741016,-12.04228268,nest,32.805,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T1,T1,21.29292698,-26.70148662,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T10,T10,-6.056638064,-0.636580997,tree,0,2012,focal,control,Estimation
9_2012-07-26,9,26/07/2012,9_T2,T2,1.259041565,5.550955265,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T3,T3,0.018849646,7.252125395,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T4,T4,-1.152609878,3.166763406,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T5,T5,-13.13340928,0.79604114,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T6,T6,-34.74063985,0.94319499,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T7,T7,-26.64911197,-4.500479357,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T8,T8,-25.40311065,-7.798560843,tree,0,2012,regular,control,Estimation
9_2012-07-26,9,26/07/2012,9_T9,T9,-12.18998888,-7.634108622,tree,0,2012,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N1,N1,2.613626187,4.148243426,nest,39.483,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N10,N10,6.033264333,2.605814742,nest,1.993,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N11,N11,10.10827027,7.131566236,nest,0.858,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N12,N12,-9.654503933,0.774348908,nest,0.871,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N13,N13,21.0407693,-10.26226717,nest,0.735,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N14,N14,26.13766251,-10.08427976,nest,0.91,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N15,N15,30.34455116,-13.14076269,nest,1.294,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N16,N16,21.1597505,-18.70097287,nest,1.544,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N17,N17,16.7449054,-19.80171934,nest,0.91,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N18,N18,1.200840953,2.616033053,nest,0.55,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N3,N3,1.389636995,2.849176903,nest,3.741,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N4,N4,0,0,nest,155.069,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N5,N5,-2.923519079,-2.28410512,nest,29.379,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N6,N6,-10.86867603,-2.561559682,nest,57.45,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N7,N7,-15.05410933,-1.823556931,nest,22.314,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N8,N8,6.854606009,-3.577492476,nest,17.554,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_N9,N9,15.95741016,-12.04228268,nest,0.561,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T1,T1,21.29292698,-26.70148662,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T10,T10,-6.056638064,-0.636580997,tree,0,2013,focal,control,Estimation
9_2013-08-28,9,28/08/2013,9_T2,T2,1.259041565,5.550955265,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T3,T3,0.018849646,7.252125395,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T4,T4,-1.152609878,3.166763406,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T5,T5,-13.13340928,0.79604114,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T6,T6,-34.74063985,0.94319499,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T8,T8,-25.40311065,-7.798560843,tree,0,2013,regular,control,Estimation
9_2013-08-28,9,28/08/2013,9_T9,T9,-12.18998888,-7.634108622,tree,0,2013,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N1,N1,2.613626187,4.148243426,nest,18.583,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N10,N10,6.033264333,2.605814742,nest,1.08,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N14,N14,26.13766251,-10.08427976,nest,4.882,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N15,N15,30.34455116,-13.14076269,nest,5.45,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N19,N19,41.5354539,-22.20297522,nest,5.138,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N20,N20,43.21621001,-20.05170608,nest,0.657,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N21,N21,37.15861363,-25.29026258,nest,0.497,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N22,N22,1.165959937,2.517561804,nest,0.9,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N3,N3,1.389636995,2.849176903,nest,37.479,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N4,N4,0,0,nest,118.736,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N5,N5,-2.923519079,-2.28410512,nest,27.728,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N6,N6,-10.86867603,-2.561559682,nest,37.164,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N7,N7,-15.05410933,-1.823556931,nest,27.505,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N8,N8,6.854606009,-3.577492476,nest,4.564,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_N9,N9,15.95741016,-12.04228268,nest,33.26,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T1,T1,21.29292698,-26.70148662,tree,0,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T10,T10,-6.056638064,-0.636580997,tree,0,2014,focal,control,Estimation
9_2014-08-25,9,25/08/2014,9_T2,T2,1.259041565,5.550955265,tree,0,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T4,T4,-1.152609878,3.166763406,tree,0,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T5,T5,-13.13340928,0.79604114,tree,0,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T8,T8,-25.40311065,-7.798560843,tree,0,2014,regular,control,Estimation
9_2014-08-25,9,25/08/2014,9_T9,T9,-12.18998888,-7.634108622,tree,0,2014,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N1,N1,2.613626187,4.148243426,nest,12.291,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N10,N10,6.033264333,2.605814742,nest,41.327,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N22,N22,1.165959937,2.517561804,nest,1.227,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N23,N23,-0.699131557,2.155023918,nest,2.606,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N24,N24,10.12223916,-10.76658882,nest,15.7,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N25,N25,10.68461726,-13.20251387,nest,17.182,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N26,N26,-1.083288446,-0.19101346,nest,3.016,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N27,N27,14.6069162,7.555814094,nest,2.494,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N3,N3,1.389636995,2.849176903,nest,32.676,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N4,N4,0,0,nest,109.057,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N5,N5,-2.923519079,-2.28410512,nest,31.343,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N6,N6,-10.86867603,-2.561559682,nest,24.406,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N7,N7,-15.05410933,-1.823556931,nest,44.728,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N8,N8,6.854606009,-3.577492476,nest,59.839,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_N9,N9,15.95741016,-12.04228268,nest,142.438,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T1,T1,21.29292698,-26.70148662,tree,0,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T10,T10,-6.056638064,-0.636580997,tree,0,2015,focal,control,Estimation
9_2015-08-25,9,25/08/2015,9_T2,T2,1.259041565,5.550955265,tree,0,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T3,T3,0.018849646,7.252125395,tree,0,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T4,T4,-1.152609878,3.166763406,tree,0,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T5,T5,-13.13340928,0.79604114,tree,0,2015,regular,control,Estimation
9_2015-08-25,9,25/08/2015,9_T9,T9,-12.18998888,-7.634108622,tree,0,2015,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N1,N1,2.613626187,4.148243426,nest,175.341,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N10,N10,6.033264333,2.605814742,nest,29.202,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N22,N22,1.165959937,2.517561804,nest,10.117,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N28,N28,7.484604574,-1.204583698,nest,3.27,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N29,N29,2.981271098,1.395413919,nest,52.489,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N3,N3,1.389636995,2.849176903,nest,54.91,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N30,N30,21.18327421,-18.27022334,nest,3.144,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N4,N4,0,0,nest,123.418,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N5,N5,-2.923519079,-2.28410512,nest,152.186,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N6,N6,-10.86867603,-2.561559682,nest,144.514,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N7,N7,-15.05410933,-1.823556931,nest,152.186,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N8,N8,6.854606009,-3.577492476,nest,3.692,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_N9,N9,15.95741016,-12.04228268,nest,11.161,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_T10,T10,-6.056638064,-0.636580997,tree,0,2016,focal,control,Estimation
9_2016-08-22,9,22/08/2016,9_T2,T2,1.259041565,5.550955265,tree,0,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_T4,T4,-1.152609878,3.166763406,tree,0,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_T5,T5,-13.13340928,0.79604114,tree,0,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_T8,T8,-25.40311065,-7.798560843,tree,0,2016,regular,control,Estimation
9_2016-08-22,9,22/08/2016,9_T9,T9,-12.18998888,-7.634108622,tree,0,2016,regular,control,Estimation
9_2017-08-22,9,22/08/2017,9_N1,N1,2.613626187,4.148243426,nest,46.443,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N10,N10,6.033264333,2.605814742,nest,23.521,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N3,N3,1.389636995,2.849176903,nest,13.989,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N31,N31,-2.46312268,-18.76802775,nest,0.623,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N32,N32,-2.923516834,-12.18410512,nest,7.33,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N33,N33,10.70936794,-6.571551715,nest,3.938,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N34,N34,22.86143893,28.27864083,nest,36.082,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N37,N37,-26.59154218,-3.401986881,nest,8.929,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N38,N38,23.08720653,-18.26007318,nest,4.972,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N4,N4,0,0,nest,66.095,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N40,N40,-0.29776383,-0.036560933,nest,0.202,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N41,N41,-6.996330857,-0.294561327,nest,2.021,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N5,N5,-2.923519079,-2.28410512,nest,95.152,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N6,N6,-10.86867603,-2.561559682,nest,26.909,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N7,N7,-15.05410933,-1.823556931,nest,17.412,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N8,N8,6.854606009,-3.577492476,nest,0.613,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_N9,N9,15.95741016,-12.04228268,nest,20.635,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T10,T10,-6.056638064,-0.636580997,tree,0,2017,focal,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T2,T2,1.259041565,5.550955265,tree,0,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T3,T3,0.018849646,7.252125395,tree,0,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T4,T4,-1.152609878,3.166763406,tree,0,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T5,T5,-13.13340928,0.79604114,tree,0,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T7,T7,-26.64911197,-4.500479357,tree,0,2017,regular,control,Empirical control
9_2017-08-22,9,22/08/2017,9_T9,T9,-12.18998888,-7.634108622,tree,0,2017,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N1,N1,2.613626187,4.148243426,nest,15.55831934,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N10,N10,6.033264333,2.605814742,nest,13.1058464,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N3,N3,1.389636995,2.849176903,nest,2.488372108,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N32,N32,-2.923516834,-12.18410512,nest,17.97951046,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N33,N33,10.70936794,-6.571551715,nest,4.549126386,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N34,N34,22.86143893,28.27864083,nest,15.36055393,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N37,N37,-26.59154218,-3.401986881,nest,4.978053472,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N38,N38,23.08720653,-18.26007318,nest,41.55605478,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N4,N4,0,0,nest,119.0539606,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N5,N5,-2.923519079,-2.28410512,nest,87.57844044,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N6,N6,-10.86867603,-2.561559682,nest,11.56212785,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N7,N7,-15.05410933,-1.823556931,nest,22.57077548,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_N9,N9,15.95741016,-12.04228268,nest,6.398299743,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T1,T1,21.29292698,-26.70148662,tree,0,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T10,T10,-6.056638064,-0.636580997,tree,0,2018,focal,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T2,T2,1.259041565,5.550955265,tree,0,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T4,T4,-1.152609878,3.166763406,tree,0,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T5,T5,-13.13340928,0.79604114,tree,0,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T7,T7,-26.64911197,-4.500479357,tree,0,2018,regular,control,Empirical control
9_2018-06-12,9,12/06/2018,9_T9,T9,-12.18998888,-7.634108622,tree,0,2018,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N1,N1,2.613626187,4.148243426,nest,112.2748818,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N10,N10,6.033264333,2.605814742,nest,24.04552961,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N3,N3,1.389636995,2.849176903,nest,12.67491874,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N32,N32,-2.923516834,-12.18410512,nest,3.468086186,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N4,N4,0,0,nest,58.15405378,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N41,N41,-6.996330857,-0.294561327,nest,9.114194052,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N43,N43,15.95741016,-12.04228268,nest,13.78116123,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N44,N44,10.70936794,-6.571551715,nest,11.00687515,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N45,N45,-4.691285431,-4.051872674,nest,2.23752333,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N46,N46,-2.828112239,-12.67491869,nest,2.713087373,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N5,N5,-2.923519079,-2.28410512,nest,147.8071584,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N7,N7,-15.05410933,-1.823556931,nest,12.51576935,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N8,N8,6.854606009,-3.577492476,nest,24.9521806,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_N47,N47,22.86143893,28.27864083,nest,3.211333364,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T10,T10,-6.056638064,-0.636580997,tree,0,2019,focal,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T2,T2,1.259041565,5.550955265,tree,0,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T3,T3,0.018849646,7.252125395,tree,0,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T4,T4,-1.152609878,3.166763406,tree,0,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T5,T5,-13.13340928,0.79604114,tree,0,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T7,T7,-26.64911197,-4.500479357,tree,0,2019,regular,control,Empirical control
9_2019-06-27,9,27/06/2019,9_T9,T9,-12.18998888,-7.634108622,tree,0,2019,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N1,N1,2.613626187,4.148243426,nest,103.943249,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N3,N3,1.389636995,2.849176903,nest,35.37285673,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N32,N32,-2.923516834,-12.18410512,nest,30.74607196,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N4,N4,0,0,nest,21.93788163,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N43,N43,15.95741016,-12.04228268,nest,5.8688056,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N44,N44,10.70936794,-6.571551715,nest,3.447795662,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N46,N46,-2.828112239,-12.67491869,nest,13.17966084,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N5,N5,-2.923519079,-2.28410512,nest,63.59211906,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N7,N7,-15.05410933,-1.823556931,nest,60.5063697,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N8,N8,6.854606009,-3.577492476,nest,1.34197028,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N48,N48,-19.6514,-0.84637,nest,34.5966266,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N49,N49,14.11858,-4.84041,nest,10.93228023,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N50,N50,12.16625,-9.22543,nest,2.450417186,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N51,N51,18.76891,-21.84715,nest,2.037425215,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_N52,N52,19.94822,-22.23033,nest,1.030524364,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_T10,T10,-6.056638064,-0.636580997,tree,0,2020,focal,control,Empirical control
9_2020-08-10,9,10/08/2020,9_T2,T2,1.259041565,5.550955265,tree,0,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_T3,T3,0.018849646,7.252125395,tree,0,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_T4,T4,-1.152609878,3.166763406,tree,0,2020,regular,control,Empirical control
9_2020-08-10,9,10/08/2020,9_T5,T5,-13.13340928,0.79604114,tree,0,2020,regular,control,Empirical control
